author,t_id,t_time,covid related?,Reliability Score,Tweet Text
SenJohnThune,1256361850553413632,2020-05-01 23:16:21,1,0,"If nothing else, this pandemic should serve as a reminder to people around the world about how countries like China operate – with a complete lack of transparency.   AND the importance of not relying on China for essential items like medical supplies. https://t.co/95FYbVRDLC"
RepEdCase,1235331462750253057,2020-03-04 22:29:06,0,1,"Here is my recent e-newsletter with thoughts, advice and resources (https://t.co/wC8Oip8eoa), especially this link (https://t.co/hs97Fo3amI) from @CDCgov and this link (https://t.co/P9mvT2Pdjp) to our @HIgov_Health for Hawai’i-specific information."
SteveScalise,1255500425119313930,2020-04-29 14:13:22,0,1,People showing up to work next week: – Healthcare professionals – Grocery store clerks – Scientists – Farmers – Truckers – Police Officers – Manufacturers – @realDonaldTrump – The Senate  People NOT showing up to work next week: – House Democrats  Tells you all you need to know.
RepHorsford,1291540648126902272,2020-08-07 1:04:20,1,1,"As healthcare staff work tirelessly to treat our sick Nevadans, we must ensure they have the protections they need to keep themselves safe and healthy.  TOMORROW, I’ll be joining @SEIU1107 for a discussion on worker safety amid the COVID-19 pandemic. https://t.co/zxC4bHYYgS"
RepLipinski,1281639131777585152,2020-07-10 17:19:15,1,1,"Congress has approved over $3 trillion in federal spending to combat the #coronavirus pandemic. Help us ensure that your tax dollars are being spent properly. Report any fraud, waste, or abuse of relief funds by visiting https://t.co/XPMaONOyYX or calling 202-225-4400"
SenatorMenendez,1278427547915759626,2020-07-01 20:37:34,1,1,Research shows that homeowners facing foreclosure who get housing counseling have better outcomes than those who don’t.  My Coronavirus Housing Counseling Improvement Act provide $700 million in housing counseling assistance.
SenCortezMasto,1314747864468393990,2020-10-10 2:01:32,1,1,Wearing a mask is one of the best and easiest ways to protect yourself and the people around you. And it’s a great way to show some Nevada Pride! https://t.co/E6jVCRBkG0
SenatorSinema,1257786900401848320,2020-05-05 21:39:00,1,1,"Safe and smart steps, including continuing to social distance and increasing testing, are our keys to a strong re-opening of our economy. We have to do this right. https://t.co/bJU0wD93lt"
RepSmucker,1272521742230138892,2020-06-15 13:30:00,1,1,"I’m thankful that UPMC Hanover was able to receive an over $250,000 grant from @FCC to support their telehealth operations in response to COVID-19. https://t.co/mnssGUQCtb"
SteveDaines,1237449129745317890,2020-03-10 18:43:57,1,1,Step 3: Access to Affordable Testing   We need to ensure folks aren’t faced with sky-high out of pocket costs for Coronavirus tests. That’s why I'm urging @stevenmnuchin1 to make the testing a preventive care benefit to help with costs. It is critical we make testing affordable.
SenJoniErnst,1267927701362487297,2020-06-02 21:14:55,1,1,"Iowa’s egg industry has seen a drastic drop in demand due to #COVID19 &amp; some have had to dump product. These hardworking folks need support, &amp; that’s why I joined @ChuckGrassley, @IAGovernor, and @IADeptAg Sec. Naig to call on @USDA to include egg producers in coronavirus relief. https://t.co/RqEOupI0MM"
RepPeteStauber,1239704726603796481,2020-03-17 0:06:54,1,1,"Each and every one of us has a role to play in preventing the spread of COVID-19. Let’s all abide by these guidelines to protect our families, friends, and neighbors! https://t.co/AsbE4h0Or8"
RepHoulahan,1237050341620842498,2020-03-09 16:19:19,1,1,"REMINDER: Tomorrow at 8:15am, we will be hosting a telephone town hall on the Coronavirus. On the line will be an infectious disease specialist and local health experts from Chester and Berks counties to discuss how our community is preparing. Dial in at 855-731-4616! https://t.co/qQUA3VCoGi"
BennieGThompson,1275508850498711553,2020-06-23 19:19:42,1,1,RT @WhipClyburn: Wear your mask.
RepRickCrawford,1265691558248173573,2020-05-27 17:09:17,1,1,Yesterday @USDA began accepting applications for their Coronavirus Food Assistance Program. You can find more information on how to apply here: https://t.co/ZaLKSPjWYH
RepGwenMoore,1263514624181362688,2020-05-21 16:58:56,1,1,President Trump was warned in January about COVID-19. He ignored the pandemic response plan left by the Obama administration. He downplayed its threat. His delayed response and continued incompetency remain an incredibly costly public danger. https://t.co/DHXjBC91vh
RepEscobar,1316733613589790720,2020-10-15 13:32:11,1,1,"RT @ElPasoTXGov: An all-time high of 717 new COVID-19 cases and 20 delayed testing results are being reported today for a total of 6,887 ac…"
SenatorRounds,1240388871482982402,2020-03-18 21:25:26,1,1,"A good reminder: if you are sick, stay home! https://t.co/3RdJMdCWpf"
RepTomReed,1293574305465413632,2020-08-12 15:45:22,1,1,"We need to deliver direct aid to localities across the country that have been economically devasted by COVID.  There is bipartisan, bicameral support for our #SMARTAct, which would give communities the financial resources they need to continue providing essential services. https://t.co/unZJA4CF2M"
RepJerryNadler,1241089380749639680,2020-03-20 19:49:01,1,1,"As we face COVID-19, it's crucial that we advocate for incarcerated Americans who are restricted from looking after themselves. That's why @RepKarenBass and I wrote to @TheJusticeDept and the BOP seeking answers on how they plan to protect the prison population.  Read our letter: https://t.co/DuDbqcCddq"
RepSpanberger,1273629685117865985,2020-06-18 14:52:34,1,1,"""Mr. Kochar, we are working on your case and we will find every way possible to bring you back home."" This is the hustle that our team brings to every constituent case. If you need help, COVID-19 related or otherwise, please call (804) 401-4110. #VA07 https://t.co/oZy8DcOIsP"
KenCalvert,1313959788087304198,2020-10-07 21:50:00,1,1,We’ve got to get our economy open again and kids back in schools. Wear a mask. Social distance. Get a flu shot. Keep yourself and your family healthy so we can grow our economy and secure a brighter future for our children.
RepJeffDuncan,1250553964178935813,2020-04-15 22:37:53,1,1,“Newsom announces $125M fund to give coronavirus stimulus checks to immigrants in state illegally”  This better not be a diversion of ANY federal money given to the state of California!  https://t.co/cKvSJzalqw
RepKayGranger,1243915750890442752,2020-03-28 15:00:00,1,1,"#TX12's veterans service organizations are making sure that not one of our district's 55,300+ #veterans are ever forgotten, and now during coronavirus is no different. Read my latest newsletter to learn how TX-12 veterans groups serve those who served us: https://t.co/MsIhsU5QpI https://t.co/7ZtKYnlM8F"
RepJayapal,1293323753859035138,2020-08-11 23:09:46,1,1,"Taylor is 38 and has been working since they were 12. They say COVID caused them to be laid off for the first time, and calls the impact suffocating:  ""I'm terrified. This will pass eventually but the reality of rent, bills, finances and student loans pilling up is overwhelming."""
RepLoriTrahan,1306259865380290560,2020-09-16 15:53:15,1,1,Latino and Black children account for more than 75% of #COVIDー19 deaths among children.   That should disturb all of us and drive us to act on this lethal issue. https://t.co/jvwZhwBpi5
RepMeuser,1240319017111433219,2020-03-18 16:47:52,1,1,President Trump has instituted travel restrictions in the fight to contain the spread of the coronavirus. Please see below for an update on impacted countries. https://t.co/wynhfSSfPq
NydiaVelazquez,1285960367307288581,2020-07-22 15:30:18,1,1,Keep yourself &amp; others safe during this pandemic. #WearAMask in public spaces.   #OnWednesdaysWeWearPink https://t.co/11htoEebP8
RepLipinski,1261040708082958338,2020-05-14 21:08:28,1,1,"Wearing a cloth face covering correctly can help stop the spread of #COVID19. That's why I introduced the #MASKSOn Act this month to spread awareness about proper use of PPE. For information on #COVID19 and face coverings, visit https://t.co/qRbeCIiAYl https://t.co/CmLLcTEVY9"
RepElaineLuria,1238500081504059393,2020-03-13 16:20:04,1,1,"This week the Virginia Beach Department of Public Health set up a call center to answer questions about the COVID-19 outbreak. If you have concerns about symptoms, travel history, or exposure, please call 757-518-2700, option 5. https://t.co/HdjcuHANKG"
RepMarthaRoby,1239577959075328001,2020-03-16 15:43:10,1,1,I remain committed to keeping my constituents informed &amp; up-to-date on any news surrounding the #Coronavirus outbreak.
RepRiggleman,1321898311444549632,2020-10-29 19:34:51,1,1,This is great news for Revalation Vineyards and Madison County! Virginia’s agribusiness community has been heavily impacted by the #COVID19 crisis but businesses like Revalation Vineyards show that Virginians remain industrious and strong. Read here #VA05: https://t.co/Dzu5Ojp5tV
RepCharlieCrist,1226961345297428480,2020-02-10 20:09:15,1,1,"Great meeting with @CHCPinellas officials to discuss flu season preparedness and proactive steps to prevent and respond to potential spread of #coronavirus in Pinellas – while no cases have been confirmed in FL, preparedness is KEY to keeping vulnerable populations safe. https://t.co/njjcOXSTrM"
RepMarciaFudge,1290735358154506240,2020-08-04 19:44:24,1,1,"As programs work to reopen safely, the bill will also help to support Head Start teachers and uplift vulnerable children and families impacted by the COVID-19 pandemic.  For more information on the Head Start Extended Duration Grants Act, visit https://t.co/OctAO9NP4i"
RepGallagher,1244787756800315394,2020-03-31 0:45:02,1,1,"The announcement of a public-private partnership in Wisconsin is great news. This will not only rapidly expand our testing capacity, but improve the speed at which we process tests. Both are critical to our effort to defeat this virus. https://t.co/xXaxhfOZ1U"
RepKathleenRice,1263175267910066176,2020-05-20 18:30:27,1,1,#COVID19 antibody testing is available at the following locations in Nassau County.    Pruebas de anticuerpos de #COVID19 están disponibles en los siguientes lugares. https://t.co/yAoYoATHci
RepRaulGrijalva,1262778836279873536,2020-05-19 16:15:10,1,1,RT @NRDems: #Coronavirus was transmitted from animals to humans. We need to get a head start on making sure other viruses don’t make the sa…
RepUnderwood,1257422329702989824,2020-05-04 21:30:19,1,1,"RT @CDCgov: If you must travel, take these steps to protect yourself &amp; others from #COVID19 during your trip. https://t.co/6cRDaMnVUV https…"
SenatorTester,1287810337597784065,2020-07-27 18:01:25,1,1,"COVID-19 continues to impact families across our state. And as the Senate considers additional legislation to tackle this crisis, I want to hear from you. I'll be answering your questions LIVE tomorrow at 10am. Follow this link to ask your questions now:  https://t.co/Xfw5Y8pVuc"
RepCartwright,1245427997760458755,2020-04-01 19:09:08,1,1,"Stopping the spread of #COVID19 in the US prison system is about the health &amp; safety of staff, their families &amp; the inmates. I'm encouraged BOP is taking our concerns seriously, but I'm urging further action to stop inmate movement unless 100% necessary. https://t.co/GWSWjEprsr"
SenatorTimScott,1245834286395199494,2020-04-02 22:03:35,1,1,RT @wis10: Any employee of a restaurant or hotel in South Carolina who faces financial challenges due to the COVID-19 pandemic can apply fo…
SenJohnThune,1303739831294595073,2020-09-09 16:59:32,1,1,Here’s a quick update on our latest effort to get vital funding to Americans who are most impacted by the #coronavirus pandemic 👇🏻  We’re focused on areas with the most immediate need: - unemployed Americans - vaccine research - small businesses - testing - students &amp; parents https://t.co/uK68P7IBud
SenatorTimScott,1.2447E+18,2020-03-30 19:10:27,1,1,"RT @abc_columbia: DHEC website offers COVID-19 map, case updates, plus health recommendations  https://t.co/vYpaVCB793"
RepRaulGrijalva,1238563075449593857,2020-03-13 20:30:23,1,1,"My colleagues and I are urging the Administration to suspend the public charge rule. Immigrants need healthcare too, and shouldn't be afraid to seek help.   If you are sick, please seek care and stay home from work. https://t.co/LI5b8SkUae"
RepSamGraves,1295766567171563533,2020-08-18 16:56:38,1,1,"Some have underlying health conditions that make potential exposure to the COVID-19 virus life-threatening, while others suffer from learning disabilities that make at-home learning next to impossible. Kids who need in-person school should have that available."
SenatorSinema,1291361354520109056,2020-08-06 13:11:53,1,1,"RT @SenatorSinema: Arizona, we still need to be safe and smart.  Continue to stay home, wear a mask, and social distance in public. https:/…"
RepSlotkin,1255591547111948288,2020-04-29 20:15:27,1,1,"We have suffered because so much of our medical supply chain is offshore. We are fighting a war against #COVID19 but our armor is made overseas.   We’d never outsource the production of jet fighters or combat boots, and the same should go for gloves, gowns, masks and test swabs."
sendavidperdue,1277644207079821312,2020-06-29 16:44:51,1,1,"We all play a role in slowing the spread of #COVID19. Wear a mask, practice social distancing, wash your hands often.  Visit https://t.co/8jrU0gN5yO for the latest on how to protect yourself and others. https://t.co/OR3fvFeje8"
RepMGS,1291738729707646977,2020-08-07 14:11:27,1,1,Wear 😷 A 😷 Mask 😷 https://t.co/WUXvscbRTA
RepJohnLarson,1233051060132028422,2020-02-27 15:27:36,1,1,"From the CDC, here’s how to protect yourself from the #Coronavirus: https://t.co/QcZq1MU9YX"
RepArmstrongND,1304095936843517952,2020-09-10 16:34:34,1,1,"RT @NDDOH: COVID-19 Daily Report, September 10: • 6,358 tests (1,739 🆕🚻) • 14,443 positives (⬆️ 337) • 11,930 recovered (⬆️ 197) • 160 deat…"
RepDonBeyer,1317831298191216640,2020-10-18 14:14:00,1,1,"Trump told Bob Woodward in early February that he knew the coronavirus was much deadlier than he was admitting in public.  Even as his top people kept playing it down, they gave valuable inside information to wealthy allies, many of whom profited from it. https://t.co/p4HMU2VviO"
RepDebDingell,1261470621504020481,2020-05-16 1:36:47,1,1,"Every day, we see the need for more action, more support, and more to combat the coronavirus crisis. Michigan has been hit harder than most states. We have a responsibility to act now, and the Heroes Act will do just that."
JerryMoran,1299423742867779584,2020-08-28 19:08:57,1,1,"Widespread testing is a necessary component to keep the American economy running safely.   Today, @thermofisher opened a new 120,000 sqft #manufacturing site in Lenexa, built in just 6 weeks, to produce additional specialized test tubes as we reopen our economy and our schools. https://t.co/lSDTst0diX"
SenRickScott,1282762946448437254,2020-07-13 19:44:53,1,1,Dr. Yan bravely fled her home country knowing her life &amp; work would be in danger because she spoke the truth.  Communist China hid the #Coronavirus from the global community allowing it to spread catastrophically. Now they will go to any lengths to hide the facts from the world. https://t.co/MRVhQ4TlAL
NydiaVelazquez,1278073703302127616,2020-06-30 21:11:30,1,1,Wear a mask. Pass it on. https://t.co/sKAnlzSLT9
RepJoshHarder,1240399669416595458,2020-03-18 22:08:21,1,1,There are currently 5 cases of Coronavirus in Stanislaus County and 14 cases in San Joaquin County. This is a team effort – we need to keep the most vulnerable people in our community safe.   (1/2)
RepSteveChabot,1274364914258378753,2020-06-20 15:34:06,1,1,"For those struggling with addiction, the isolation and restrictions associated with #COVID19 can create additional hardships."
RepShalala,1310224336389890051,2020-09-27 14:26:39,1,1,"Durante estos tiempos difíciles, busco mantenerlo informado y preparado para combatir #COVID19.  Puede encontrar información y recursos útiles en mi sitio web: https://t.co/W3svIMfvKh  Manténgase informado suscribiéndose a mis boletines electrónicos: https://t.co/DA9t4XdLdG"
SenatorSinema,1307726220218507264,2020-09-20 17:00:01,1,1,"While coronavirus continues to affect our communities, we must protect ourselves and our loved ones this flu season. Watch Dr. Sanjay Gupta explain why your annual flu shot is more important than ever. https://t.co/KN9fMVuvBP"
RepDavid,1242904196745236488,2020-03-25 20:00:27,1,1,Have you received misinformation on the coronavirus? The @FCC has created a #COVID19 Consumer Warnings and Safety Tips web page to help make consumers aware of potential scams and guard them again fraud.   Learn more here: https://t.co/5iJkSejjCB
RepGraceMeng,1245761189923168258,2020-04-02 17:13:07,1,1,New York City playgrounds have been closed to prevent the spread of the #coronavirus. Open spaces will remain open. https://t.co/3uQVALXDhT
RepRussFulcher,1251180662134124545,2020-04-17 16:08:10,1,1,The Department of Justice’s Elder Justice Initiative has created COVID-19 resources for seniors and those involved in investigating and prosecuting cases of elder fraud and abuse. More information here:   https://t.co/Cx0hJGVgHF
repcleaver,1277656451524243459,2020-06-29 17:33:30,1,1,"The House passed the #HeroesAct over a month ago. However, the Senate Majority Leader refuses to legislate as #Coronavirus cases continue to skyrocket across the country.   We need funding for testing, tracing, treatment and relief #ForThePeople! https://t.co/Epd1LsPB3B"
SenatorTester,1258781371503443970,2020-05-08 15:30:40,1,1,"To slow the spread of this virus, we've got to test, test, test. These funds will bring more personal protective gear, training, outreach, and expand testing capabilities to the folks in health centers across Montana working hard to keep us safe. https://t.co/qS8vl3m8Yf"
RepRickLarsen,1257696993914368003,2020-05-05 15:41:44,1,1,"Governor Inslee recently announced the state will allow day use of some state parks, state lands &amp; state Fish &amp; Wildlife areas beginning today, Tuesday, May 5.  To help slow the spread of #COVID19 &amp; #RecreateResponsibly, please follow these tips from @waDNR 🥾🏔️⬇️ https://t.co/hEKzFjWPl2"
HurdOnTheHill,1230214306953822208,2020-02-19 19:35:21,1,1,The lack of government transparency from the Chinese Communist Party in dealing with the coronavirus global public health emergency is contributing to the international community’s inability to resolve the crisis. @HoustonChron https://t.co/DIChy4GtP7
RepRobWoodall,1250439906486190086,2020-04-15 15:04:40,1,1,Thank you to the Boys and Girls Club of Metro Atlanta for arranging a comprehensive resource page for anyone in need of assistance during the COVID-19 pandemic.  Click below to find the organizations that can help you best: https://t.co/K4v5TzTY7A
repmarkpocan,1321192946406985728,2020-10-27 20:51:59,1,1,"5,262 new COVID cases today.  64 new deaths.  31.8% positivity rate—meaning almost 1 in 3 people tested, tested positive.  Wisconsin, we can only beat this if we work together: ✅Wear a mask ✅Social distance ✅No parties/large gatherings ✅No anti-science lawsuits"
RepGraceMeng,1248645287385731072,2020-04-10 16:13:29,1,1,Small businesses in #NYC face an unprecedented crisis because of #COVID19.    The Paycheck Protection Program was designed to help them in their time of need.    We're calling on the largest banks to ensure small businesses can access these critical loans. #Queens https://t.co/0tySrIjmYg
SenAlexander,1228029996939214848,2020-02-13 18:55:41,1,1,@realDonaldTrump I along with my colleagues in the Senate will continue to monitor our readiness and ensure our public health system has enough money to deal with the #coronavirus.
RepUnderwood,1293965062114287618,2020-08-13 17:38:06,1,1,RT @CDCgov: #COVID19 can be spread by people who do not have symptoms &amp; do not know that they are infected. Masks can help prevent people w…
sendavidperdue,1242843359473020930,2020-03-25 15:58:42,1,1,"We all play a role in stopping the spread of #coronavirus.  Wash your hands often. Stay home if you're sick. Keep a safe distance from others.  For more information, visit https://t.co/c93wWFX64y. https://t.co/qSt55ch8eY"
MartinHeinrich,1255276073237000193,2020-04-28 23:21:52,1,1,"Melisa Hart had to close her Albuquerque fabric store, Stitchology, due to #COVID19. But that didn't stop her from using her business and resources to help the community. #HometownHeroesNM https://t.co/hwR17LXcsV"
RepMikeJohnson,1255211901732225031,2020-04-28 19:06:52,1,1,"Protecting the physical health of Americans doesn’t have to jeopardize the fiscal health of our nation. As @RepublicanStudy COVID-19 framework shows, with the right mix of offsets and spending controls, we can do both. #FlattenTheDebtCurve 📈📉  https://t.co/q55K2UOPth"
RepHuffman,1264345538310344705,2020-05-24 0:00:41,1,1,"Over the past week, @housedemocrats have been working hard to improve testing, get relief to Americans who need it, and uphold our oversight responsibilities. Check out my latest weekly recap to see some of the work I’m doing as your representative. https://t.co/6Gdv8qWbjR"
SenatorCantwell,1238629633739960320,2020-03-14 0:54:51,1,1,This declaration will free up more than $50 billion in federal resources for states &amp; local communities fighting the #COVID19 outbreak on the front lines. It will allow WA hospitals more flexibility to care for patients &amp; expand critical testing.
RepSamGraves,1238582750514421760,2020-03-13 21:48:34,1,1,President Trump has declared a national emergency to deal with the coronavirus pandemic. I commend the President for taking this action to unlock more tools to help us meet the challenges posed by this virus as we move forward. This is the right call. https://t.co/EGWmGEUpvm
RepGregSteube,1246829952336449537,2020-04-05 16:00:00,1,1,"For an updated list of Coronavirus resources, please visit my website: https://t.co/V1ng7WHkWr"
SenatorBaldwin,1299138375883005952,2020-08-28 0:15:00,1,1,"Four months ago @VP Pence said we would be back to normal by Memorial Day.  This week Wisconsin surpassed 73,000 #COVID19 cases and over 180,000 Americans have died. That's normal to @realDonaldTrump. https://t.co/rTpz82OuYa"
AustinScottGA08,1237104752439300096,2020-03-09 19:55:31,1,1,"RT @usairforce: While supporting other government agencies’ response to the #COVID19 threat, the Department of the Air Force is responding…"
RepWilson,1245421924211023872,2020-04-01 18:45:00,1,1,"Hospitals, schools, and roads are just some of the community resources impacted by the Census. Fill out your form today at https://t.co/JEpvRNNx0y. #Census2020 https://t.co/qaIeV1PL7F"
RepDavidTrone,1305902496167211009,2020-09-15 16:13:12,1,1,"The Washington County Health Department has added more free #COVID19 testing sites and times. If you feel sick, stay home, wear a mask, and get tested. https://t.co/TWvd0DLIPV"
RepDeanPhillips,1250061178128289793,2020-04-14 13:59:44,1,1,Former FDA Chief ⁦@ScottGottliebMD⁩ joined our bipartisan ⁦@ProbSolveCaucus⁩ call to discuss his road map for reopening our country. The best thinkers on the left and right agree; it all starts with robust testing. https://t.co/g9dr56nEIe
RepSylviaGarcia,1305551390543151105,2020-09-14 16:58:02,1,1,"RT @HispanicCaucus: Meatpacking workers: Plants are not safe due to COVID-19  Businesses: OSHA's guidance was too little, too late  Deaths…"
RepHoulahan,1243263373623603200,2020-03-26 19:47:41,1,1,"#ICYMI Our fourth coronavirus telephone town hall had over 4,000 people on the line. Thank you to everyone who dialed in and to our medical experts and Mayor Moran for joining me. If you missed it, take a listen below ⬇️https://t.co/uSgRMYmSXU"
SenBillCassidy,1261068777246031882,2020-05-14 23:00:00,1,1,"No crew left behind.  That’s the @Raising_Canes mantra during the #COVID19 pandemic, &amp; the company has shown an amazing commitment to its employees through these hard times.  ✅ Distributed $2M to workers systemwide ✅ Set to hire 5K new crew members  Making Louisiana proud. https://t.co/3ntlc6qFci"
RepFinkenauer,1235335020962885633,2020-03-04 22:43:15,1,1,"I voted today to put money into research for coronavirus vaccines and treatments. Also, this package will help ensure our local health agencies have the resources they need to handle a response. I am proud the House is stepping up to properly address this national response. #IA01 https://t.co/55EiEvnvZP"
RepSusanWild,1265384376055062528,2020-05-26 20:48:39,1,1,"Through this pandemic, 100,000+ child care providers have temporarily closed. Without increased support, millions of families will not have access to child care when they try to return to work.  Rebuilding our economy means ensuring affordable &amp; accessible child care. Full stop. https://t.co/ZCJ8rJXznK"
SenatorTomUdall,1255962083000233984,2020-04-30 20:47:49,1,1,"We need the Trump administration to step up. This is a pandemic, an unprecedented crisis, and if we want to re-open safely, we MUST significantly expand national testing for #COVID19. https://t.co/aXsHkUOGWF"
SenatorDurbin,1321488363740946433,2020-10-28 16:25:52,1,1,"From the outset, the President and his team misled the public, downplayed the virus &amp; refused to follow the science. The consequence? 74,000 new COVID-19 cases yesterday alone. Hospital beds filling up. 226,000+ Americans are dead. They have not “ended the pandemic” in any sense. https://t.co/jd3NDMRCKl"
RepJasonCrow,1313543182098018304,2020-10-06 18:14:33,1,1,"The decision to stay open or close shop is difficult for any small business owner in this pandemic, but there's hope.   Arapahoe County launched a $5 million grant program for businesses in the county earning less than $1 million in gross annual revenue 👇https://t.co/nyTgueEj2d"
SenatorHassan,1251278892767289344,2020-04-17 22:38:30,1,1,NEW: New Hampshire will receive $2 million for mental health and substance use disorder services through the bipartisan CARES Act. This is critical to supporting Granite Staters during the #COVID19 pandemic.
RepBillFoster,1247526487806185473,2020-04-07 14:07:47,1,1,RT @IDPH: Please try homemade masks to save medical masks for health care workers.😷Learn more here: https://t.co/oPVadznVe7 https://t.co/Eh…
RepJimmyGomez,1278689598118465536,2020-07-02 13:58:51,1,1,"RT @CAgovernor: #COVID19 cases are spreading at alarming rates in some CA counties.  Effective immediately, @CAPublicHealth is requiring co…"
SenatorTomUdall,1258814971917611009,2020-05-08 17:44:11,1,1,"I introduced a bill this week to expand National Service options to combat the COVID-19 crisis. We can help put people to work through service— growing the economy while assisting communities in New Mexico and across the nation, especially in rural communities and Indian Country."
RepSires,1248310537299132417,2020-04-09 18:03:19,1,1,"As COVID-19 continues to spread through our communities, Americans are staying home from work to protect themselves and their families. This also means that many people are coming up on a moment when they might have to choose between paying for groceries and paying electric bills https://t.co/UUx8E6kXVB"
SenAlexander,1260212824829317120,2020-05-12 14:18:45,1,1,"Such an exercise sometimes encourages finger pointing.  Who did what wrong?   Before we spend too much time finger pointing, I would like to suggest that almost all of us — the United States and every country — underestimated this virus…"
MarioDB,1253710165418926081,2020-04-24 15:39:30,1,1,"RT @WHAAsstSecty: #Taiwan’s ""openness &amp; generosity in the global battle against #COVID19 is a model for the world.""-@SecPompeo Thanks Taiwa…"
RepFletcher,1234593925203185665,2020-03-02 21:38:24,1,1,"Looking for ways to prevent the spread of #COVID19? Take a look at the infographics here in English, Spanish, and Chinese and share them.   For the latest on the novel coronavirus, check out more resources from @CDCgov: https://t.co/Vd6BqXzhPV https://t.co/xltUo9ccXW"
RepFinkenauer,1298767251785633798,2020-08-26 23:40:17,1,1,"New from my office: Three eastern Iowa healthcare providers get nearly $750,000 in federal money: https://t.co/Bd11TKNxKT #IA01"
RepBrianHiggins,1249770026426675202,2020-04-13 18:42:48,1,1,"The arts industry contributes over $352 million in the WNY economy supporting over 10,000 jobs.  Congress authorized emergency relief through @NEAarts to support organizations facing hardships related to #COVID19.  Details to apply: https://t.co/rkufKoU5oC https://t.co/G9DSqd4LeM"
MarkWarner,1290265295144198149,2020-08-03 12:36:32,1,1,COVID-19 has exposed the need for federal agencies to modernize their networks to best serve individuals &amp; businesses seeking help from these agencies. I've joined Sen. @ChrisVanHollen to increase funding to upgrade federal IT in the next COVID package. https://t.co/gHy5YwcQhp
RepJoeMorelle,1253450761775861768,2020-04-23 22:28:44,1,1,"Proud to cast my vote today to provide much-needed relief for small businesses, secure critical investments to ramp up testing, and strengthen funding for our hospitals and healthcare workers who have been on the front lines of this public health crisis.  My full statement: https://t.co/tcMPJxJbNo"
SenMarkey,1237842540620996609,2020-03-11 20:47:14,1,1,"As of this afternoon, we are officially facing a global pandemic.  We need our response to the coronavirus emergency to match the seriousness of the crisis. Here’s my plan to address #COVID19. THREAD: https://t.co/uoNaKakc0a"
RepJudyChu,1260570282538020864,2020-05-13 13:59:10,1,1,"If we want American workers to clock back in, we need them to know they'll be safe! Protecting employers who force workers back without protection is not the answer.   There is no healthy economy without healthy workers. https://t.co/tD8HT9XiZ3"
Ilhan,1286381162236203014,2020-07-23 19:22:23,1,1,Minnesotans must now wear a mask in public indoor spaces.   Wear a mask. Save a life. #MaskUpMN
RepStephenLynch,1237377503003643904,2020-03-10 13:59:20,1,1,This morning I spoke with Gene Lavanchy @boston25gene on @Boston25 to discuss the upcoming Oversight hearing on the coronavirus &amp; our decision to cancel the St. Patrick’s Day Parade &amp; breakfast as a necessary precaution to limit risk to the general public. https://t.co/9EkVXXSEHP
SanfordBishop,1256302022485311488,2020-05-01 19:18:37,1,1,"COVID-19 is far from gone &amp; is likely more widespread than we know currently due to a lack of testing &amp; asymptomatic spreaders. Since yesterday, there have been 1,000 new cases diagnosed in GA &amp; a total of 319 people in GA-02 have lost their lives to this terrible disease."
RepKendraHorn,1240386598652588032,2020-03-18 21:16:25,1,1,"BREAKING: The Senate has passed the bipartisan Families First Coronavirus Response Act. People need access to testing, paid leave, and food aid, this bill takes action to deliver help now. We still have work to do to support our communities, but this is an important step forward."
RepBradWenstrup,1252262774425694212,2020-04-20 15:48:05,1,1,"GOOD NEWS: Hoxworth Blood Center collected its first convalescent plasma donations last week, but we still need more volunteers to come forward &amp; help. If you’ve recovered from COVID-19, your antibodies can help treat other patients. More info on donation: https://t.co/VPq4YGYd4g https://t.co/ZrbjYYs0ZJ"
Sen_JoeManchin,1263572905641873411,2020-05-21 20:50:31,1,1,"The bipartisan Save Our Rural Health Providers Act would secure a set-aside of the remaining Provider Relief Fund for rural health providers using the “Manchin Formula,” which accounts for high %s of Medicare &amp; Medicaid patients, #COVID19 preparations, &amp; vulnerable populations. https://t.co/Oj5ub1V8NF"
RepDelBene,1320855876492795914,2020-10-26 22:32:35,1,1,"Halloween will look different this year like many holidays have. It’s important to stay safe, but you can still have some spooky fun!🎃👻🧙🏻‍  Read guidelines from @WADeptHealth here: https://t.co/lr54PFDoJc"
BennieGThompson,1250445072224616449,2020-04-15 15:25:12,1,1,-More disaster loans -Support for rural and underserved communities -Access to SBA programs for farmers Any #COVID19 relief bill must include these fixes if we want to help small businesses weather this crisis. https://t.co/UYwnv2F78d
SenatorCollins,1241024322640150531,2020-03-20 15:30:30,1,1,100 Maine small businesses – and counting! – support the Keeping Workers Paid and Employed Act.   We must act immediately to pass this emergency economic relief for small businesses impacted by COVID-19.   https://t.co/Ks7STTAUVB https://t.co/gRxyZmAFao
RepSylviaGarcia,1274424731886903296,2020-06-20 19:31:48,1,1,DeSantis took one from the Trump playbook. These comments are shameful.  Farmworkers are heroes who have kept America fed during this pandemic and they deserve better than this bigotry. https://t.co/bBCqDVWdGB
michaelcburgess,1285583019722575873,2020-07-21 14:30:51,1,1,"🚨HAPPENING NOW🚨  @HouseCommerce O&amp;I Subcommittee is holding a hearing on ""Pathway to a Vaccine: Efforts to Develop a Safe, Effective and Accessible COVID-19 Vaccine""  You can #tunein ⬇️⬇️⬇️ https://t.co/8kQJWlgxVj"
